otu	Domain	Phylum	Class	Order	Family
0797536356c27e6c6ded23632da31cd5	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
2aee16fb310872d5cd885416b4ca26fd	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
afccdf8f0946b6139b8c139c4e189f73	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
3fa9ab187ddac1ca26f4ab72cd41ef5e	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
85dc1e79684aa60ba8d7ad1faf766c13	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
1b48b8ea19acae648f6a04cc9995c41c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
a9bdc4e5d67b47ef3571c469c2d25a12	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
abfe55e4ffdc3ba288eac3c9b44afd11	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
bffd0334b8213f7ea364508dda07b9c1	Bacteria	Firmicutes	Bacilli	NA	NA
a87c5f61f78a2ece152b121a609e8889	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
fe7a4c305b7478fcf9af874af3c50c40	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
c53294b6941d75f97499193d43ee4b87	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
06add950d33c062c8f3607e3c5635b25	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Micrococcaceae
e49ac22aa54fc8aebd4398592deb0a6f	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
1a52b88f5a9088b7fc44847aead604b0	Bacteria	Nitrospinota	P9X2b3D02	P9X2b3D02	 P9X2b3D02
81e0f7274152c73dfd4a754273b73472	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
50bad9cad58cac14529fd624565ba899	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
5d3a5e46bb39948d159a6948ae0267a1	Bacteria	Firmicutes	Bacilli	Paenibacillales	 Paenibacillaceae
3e62e3fa97e7a36bba37233ccd9b97d3	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA
3f7e0c79f93ee69f013489a52b161b2f	Bacteria	Firmicutes	Bacilli	Staphylococcales	 Staphylococcaceae
fe5b316252549636803b9867fbea1661	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
7cfc83d5d8520d559a6d66abcef6d4f9	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
eb78a34848666ec89e71ca6890647dbe	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
b7b31c8d86bdca8b455cad517df6a5e0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylomonadaceae
3e28868f5292fcd32a038caaf0f80ea9	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	 Mitochondria
d807c8b7bdf966feaa01c1a648c2a4e8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
4bb5141e1621e3c73afb5a5f4fe89291	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
78df35b21ba58e826673c37615879853	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
b3d98f2bc71b490bd98f572f7a48c22b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
3378fb7d77677ccbb50d9279d4de8121	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
5c65f9765a160803a0ab8465d94d1048	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
eed94f6b581d05303fa99fa0e16ec07f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
f6b6e509c5441cace6c47d045f119a93	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
81b46e1f560afbe3ba57b2afa8b2c560	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
88060d218b8360d83cf37e9f551ac749	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
8e29db6006421aef6d325f026ec3c15c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
34753266a1d1828e1b74d15b5739ef41	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
2b9a54157d864b5271eafb22f5845ab5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
f695c4a7c1e7f40c29a952ede84e1a4b	Bacteria	Firmicutes	Bacilli	NA	NA
59f80188a245b5994d37652910e935ef	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
9f358e186a09439903e0efb6048648b3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
4fd036e5838951764fa97a8a4b84e490	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
31fb33e79feeba6f949166ff0b174b2b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
4602eec9bf7019d00d5fd39ac338783c	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
82bc2c460cadd0818a9955c7d2ac69d4	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Microcystaceae
e7e11bea5653d57a1dd0598284d393c5	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
6ce186978c408da6dd55072b2b5def31	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
b23ed0acffacf5239232024f8816e160	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
e992471c59425003e9cfd36ba41df564	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
aaf41718dfa3a395f90ea528e96ac086	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	NA
f5907c5769733b81a6c1b38d1521a9ad	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	NA
ae3b8c27ac5806f4cf4e99038ac62199	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
3b14ce8bf2718cdc876f1645c29f2a4b	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA
9c83cc66c0ac7c20a56e9538a3c9008c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Burkholderiaceae
ea2a0efdcf1ce1fc225dff2ca4cd1126	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
9be9aa617037bf814da362d09a24dc04	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
cd24f45a4cc573eaf50cb786d2d39eeb	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
fe41e00b98411eee7a507abcf6303640	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
8f179b6cf3505dd22beee978f790a4ca	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
c11d175a5a2083e54ad32cabdac0b556	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
b00b8b5e856d9ea78d00420b56ec42c3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
a69b764dba2d651cf2bc2ed9b29117de	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Hafniaceae
e3d318f3351c12da431218fb08af7473	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
55f728d8ad1ebcd3e85ef10b24693deb	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
67cabc0985faf34287bcbb4c5b64ce90	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
f90c91e11981e199eae89ead12069b28	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
b87c086a16e229497590410a04a37b7e	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
6971057500c570bd6d6e2fb4a5dbdc32	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Tannerellaceae
d2431e68063e05cda8d2802e1fda858a	Bacteria	Firmicutes	Bacilli	Exiguobacterales	 Exiguobacteraceae
0815dd3be547cdd8c327b1a23cd414d9	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
280c56103fceab4ba716d1fad568645d	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
cebbac8883755f24e73097ee2d69f18e	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	 Cyanobiaceae
40526ef37bbb4615d079a796fdffb05b	Bacteria	Firmicutes	Bacilli	NA	NA
5335e2c68676b10b1022b7296ca6048f	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
5c4fadf85f9ae370c24d405e587a79d0	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
3671da4224c9e39c184aa67b64cc97c7	Bacteria	Firmicutes	Bacilli	Lactobacillales	 Vagococcaceae
cb57b3aa4e1616406367dac342e77517	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinibacteraceae
0478fbe6fd8c94269790b11d3b0f5044	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
0e98198f712abf351ad5512ff0d1a08d	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
dfe6506b5dfc66b220584d397d922228	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
ca124f06b704c48c6c296b21f1b77e82	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Chlamydiales_Incertae_Sedis
7ae869be209eb0c20492dbedfe19eecf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
28290e23211acdfe23b2f68241dc0ffa	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Hafniaceae
b58c29303c7fdba78d359e5fff053439	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
18cb3124ad7a6d424b89b1b3305c6a25	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
c104eb0bbb50fd2d5f8ff728f2f164e3	Bacteria	Firmicutes	Bacilli	Exiguobacterales	 Exiguobacteraceae
83795c0161143b8ca0f9344577685f7a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Tannerellaceae
e3582a88e2eed9e5d3948d8dc7c860d4	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
ec14811075764af2653ca31bbb97160a	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA
389fba9172b1b2dc650f48ab3557f1c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
acda8ade7133cb22639d136ba2b4fe24	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
bdfc52f3bf195932014f35bb8bb84632	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
ed6deee82708980e4c8199bb8e8e15db	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
73a4dbbc5f5747a05eecd47df36d8454	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
e92d544db3a45a48f0161cf72c2825b3	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Phormidiaceae
bd1d98d4268b1c422fa77ef0cead9373	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
abde7ebc68d8589860990e92461f71d0	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
dfa18ab809f628ed31225bf6b97db54d	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
e6051c0cac728c81490d34843a56fd0e	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
994cb1bf6649ec8f68647de9c18d2e18	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Micrococcaceae
15efa096c8e4352eb44754164c35c366	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Burkholderiaceae
74ed16618ee88640326a40b0c84c6676	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
2377866994a989c2296f515cd3e00177	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
828486cff2cd2a29d2cbbb70512b7263	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
01ad0a0bdfafba8b919608afc072d61a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
0b4acfe90fafc0a471b90a37abcce58b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
3337ded10375d3f7d68529bacc58089c	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
2d36b5944180477b3e37fa4a3782189a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
227c75d29a854b116e226ba0297be5f8	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
84713fe7fac44a717a98637bf8b34ad6	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
db5e96416a8ea70712faba95ee0ee0ab	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
e036ea324c522ff83ea1b37705d7392f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
7993b206e0a22637fdf57aca96af2384	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
517bffa6f604282c43db765802d21592	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
a65d2905e0b10100c5a4ddc63b421fa5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinibacteraceae
048cc67dc7134063698dc9fcda1a8b0f	Bacteria	Nitrospinota	P9X2b3D02	P9X2b3D02	 P9X2b3D02
991c5486f6e2a4dfd44849f66b459b06	Bacteria	Synergistota	Synergistia	Synergistales	 Synergistaceae
fe9c44aa9f1dbf95c3d14b8a27ed4904	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
d6b57448e9937f3ecbf9e0d8fc7f1c5f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Barnesiellaceae
ae5e4a4ef8607cae300697bd629a6e74	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
673e78c7c24e98885fc2560d875b842a	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
21ad72ab9e2cf2009433f4e34e5859ab	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
ae50aa470fafaa28a8cde90bf2f218db	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
0abcdb42e81139de413caca20802e3c1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
6c20821e99682ae193f5706b3413cbdd	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
9d80e58daf3cbc6ed664dcaa6dd61664	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
e13d077ad19ba1645252c7549532f565	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
a6c2bdb2087217aea8856ef89124146b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
3a4e70d250f3408e331c4872f826f807	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
2a6150728d9dd6e5706d1cf7c7a351cf	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
1c298368fb419f7b0c19447f11225f6b	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
0868c84d6dc0c9904eda724f56bb923f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
a40e152053c4ccbfb4bd647e104cf176	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
381d0696cd92f5de3bceaf199ec818e7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
3743ba3dd1aa2b48e0cc55bf73927b09	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
9b9a144b7d5bd5b512d047f46ce6bb66	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
4cd8d70c9607722cfb6f02abaa10f30b	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
626438ad3feb7a05d36e1a38e90f959e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
2bf2e0c07c2792bcd0246b9cff57ed90	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
dc3064ca5077348e0da78a8db8780123	Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	 Caedibacteraceae
c0ccdf96f4c6aa5f37a904627aa4eae7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
e8c971527c59ddeeb624120950208fd2	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
31a7aedaa4ad1cb166ffdf9ac86aa3a2	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
035ea97490cf116db8d93d625a7c2ce7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
fefd1bf9810f142236cec2e74eca1487	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
48a8a476328f96a7d43b34f92ff66281	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Burkholderiaceae
b04d69e0afff46a3af37ef302cc4347e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
3f92c998e0cfcd4ae9fc17b87fa74966	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
40e647612cb5029555ea5c718d989c8c	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
df724aee955cc8f2437cfe43a4426ca0	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
1a6298153c52a2a1d9a778442936fda9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
82198f52db9230de3d5ed0d1b796078d	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
cd18968755a07abd8e2c7cd26d77ea3e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
a6492a1ef736c5dc3e6bf137f0aae072	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
86a025fc463ebd0f4f1af2a9509af57d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Tannerellaceae
353022584208c9d0535c47394947c19a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
9b6cd6532c7224d2730dca96338caff3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
b4cb085a70feacb6f044840a73ef12af	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
24c43c35294f343f33f67d9bd58e456c	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
63373517635f4c8ac68396cc4768730c	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
f1a4ffe68581f383ce827f608fe5ad5e	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
17209bac5e5ca29b194587e6a89c5eda	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
24b6c3fb71e1ae9acc0f101226e2cec1	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
cf092e2cbca8537179503acd3885fbd2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
6f26e66a5eefe533eab7d12aeeb1d43a	Bacteria	Firmicutes	Bacilli	Staphylococcales	 Staphylococcaceae
fb5a0fce54d65a2def6c03cc923c6dca	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
954aba9049ef3355be702f9e73ca0e04	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
6a172efe061481319444311c420c04eb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
0057d8c6a7555076aca03e1fe1684752	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
e3b360c450f18f831a2286d6b3429be5	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	 Erysipelotrichaceae
0396c0d05d66d10995e589b020c6c4bc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Erwiniaceae
28045640cf0efcf179b69950471c5dda	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
c9285503f6d4b4dee9399aa13fba432d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
e4a3b94a5c107155283d0df7619a7650	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Chlamydiales_Incertae_Sedis
403a800d51f760b608e8483f245334a7	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Micrococcaceae
3c99911b10fbc65a880a63dd35ed4634	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	 Subgroup_17
d5062ba9c6097bb0a86235f07d1b5d51	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinibacteraceae
8e9e7bb0217080f3240f26cd41aef059	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
7a8e6e2b8dd9f7ec76eb0ce6ab91c062	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
b3d715985b604a82897a6393d92e711a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
b77a8fe10440de8d6b49a7cf14f39372	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
c4d61bf46de18d1f2b71ab04027ae81a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
a58cc6395f0d659cf2fcdce111b704b2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
13389890ace8dbdece626983c13f9526	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
1b1e1eabdb1aa5ce33bfc1acab57985a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
3b1d5395f00f73d2ab122de8eb8a7653	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
5ec8bcc167c86d95de4d8f77a7a8db38	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
ec15d2c1fa7636525c253096eb1c8c3c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
5b873df2a4b7ce56de3eef3247a3ff7a	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	 Cyanobiaceae
053c2c861ee968ff0df70b5a4d42e319	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
ff1d92449831b4821f2a8f1e05b4c25d	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
3371251d0acffabb3d168351fed76490	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
8b87a6acf8fff8521b9c35a77466ca3d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
423f785e97b8addaada7029a131a308f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
c6d1adbe84327e8cba96a2a65e0b6db3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
86b80149cd738665c72f888ad938ab1d	Bacteria	Firmicutes	Bacilli	Staphylococcales	 Staphylococcaceae
cb97a80c0954d099705fd9b60e0610b5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
d6843d21530073bf658f37e8430cf4b2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	 Methylacidiphilaceae
3cd4b3fd71401f6ae67a31fd8806248f	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
4afad7c1a8e787ccaeb06e242ac2a825	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA
98792ab9a1fdf34ac76538efc30d6a7f	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	 Desulfosarcinaceae
b6f5bb32034bab2613c6440f47f5259b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinibacteraceae
620b069d62cf9458aadba4ded75e94bd	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
85a9833a61526aad45d467378b139328	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
fee82baeaf7c8ba0d6adfa88d99ed77e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
5d0fe6e409f489f70d85586dcdd72855	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
4b3c95127b7e79db3a740e8c1fb45cef	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
